2,36,37,45
2,36,37,57
2,36,41,53
2,36,45,49
2,36,49,49
2,37,37,56
2,37,39,62
2,37,44,57
2,37,45,56
2,37,51,62
2,37,53,60
2,39,41,50
2,39,41,58
2,39,42,49
2,39,45,62
2,39,49,54
2,39,57,62
2,40,41,45
2,41,42,63
2,41,45,48
2,41,45,52
2,41,50,51
2,41,51,58
2,41,54,63
2,42,47,49
2,42,49,51
2,42,49,59
2,44,45,49
2,45,45,56
2,45,47,62
2,45,50,63
2,45,51,62
2,45,53,60
2,45,56,57
2,45,58,63
2,45,59,62
2,45,60,61
2,47,49,54
2,49,50,63
2,49,51,54
2,49,54,59
2,49,56,57
2,49,58,63
2,49,60,61
2,51,57,62
2,53,57,60
3,4,7,50
3,4,7,58
3,4,10,29
3,4,11,42
3,4,11,54
3,4,13,14
3,4,13,40
3,4,14,25
3,4,21,22
3,4,21,44
3,4,25,40
3,4,27,50
3,4,27,58
3,4,29,56
3,4,41,42
3,4,41,54
3,4,45,50
3,4,45,58
3,4,49,50
3,4,49,58
3,6,6,11
3,6,6,41
3,6,7,22
3,6,7,44
3,6,11,14
3,6,11,40
3,6,11,48
3,6,14,41
3,6,20,29
3,6,22,49
3,6,23,26
3,6,23,52
3,6,26,31
3,6,26,53
3,6,26,61
3,6,27,30
3,6,27,36
3,6,28,29
3,6,30,45
3,6,31,52
3,6,34,47
3,6,34,59
3,6,36,45
3,6,40,41
3,6,41,48
3,6,44,49
3,6,47,62
3,6,50,55
3,6,52,53
3,6,52,61
3,6,55,58
3,6,59,62
3,7,12,50
3,7,12,58
3,7,14,22
3,7,14,30
3,7,14,36
3,7,14,44
3,7,20,42
3,7,20,54
3,7,22,26
3,7,22,40
3,7,22,48
3,7,22,52
3,7,24,50
3,7,24,58
3,7,26,44
3,7,28,42
3,7,28,54
3,7,30,40
3,7,32,50
3,7,32,58
3,7,36,40
3,7,40,44
3,7,42,50
3,7,42,58
3,7,44,48
3,7,44,52
3,7,50,54
3,7,54,58
3,8,10,13
3,8,10,25
3,8,13,56
3,8,21,26
3,8,21,52
3,8,25,56
3,10,10,23
3,10,10,53
3,10,12,29
3,10,13,16
3,10,14,15
3,10,14,19
3,10,14,27
3,10,14,37
3,10,14,45
3,10,14,57
3,10,15,40
3,10,16,25
3,10,19,40
3,10,22,31
3,10,22,61
3,10,23,30
3,10,23,36
3,10,23,56
3,10,24,29
3,10,27,40
3,10,29,32
3,10,29,42
3,10,29,54
3,10,30,31
3,10,30,53
3,10,30,61
3,10,31,36
3,10,31,44
3,10,34,55
3,10,36,53
3,10,36,61
3,10,37,40
3,10,40,45
3,10,40,57
3,10,44,61
3,10,47,50
3,10,47,58
3,10,50,59
3,10,53,56
3,10,55,62
3,10,58,59
3,11,12,34
3,11,12,62
3,11,14,14
3,11,14,26
3,11,14,40
3,11,14,48
3,11,14,52
3,11,18,26
3,11,18,52
3,11,20,50
3,11,20,58
3,11,24,34
3,11,24,62
3,11,26,40
3,11,26,60
3,11,28,50
3,11,28,58
3,11,29,55
3,11,32,42
3,11,32,54
3,11,40,40
3,11,40,48
3,11,40,52
3,11,48,48
3,11,52,60
3,12,13,14
3,12,13,40
3,12,14,25
3,12,19,50
3,12,19,58
3,12,21,30
3,12,21,36
3,12,25,40
3,12,29,56
3,12,34,41
3,12,37,50
3,12,37,58
3,12,41,62
3,12,49,50
3,12,49,58
3,13,14,24
3,13,14,32
3,13,14,42
3,13,14,54
3,13,16,56
3,13,20,22
3,13,20,44
3,13,22,28
3,13,23,47
3,13,23,59
3,13,24,40
3,13,28,44
3,13,30,38
3,13,30,46
3,13,32,40
3,13,36,38
3,13,36,46
3,13,40,42
3,13,40,54
3,13,47,53
3,13,53,59
3,14,14,41
3,14,15,56
3,14,18,23
3,14,18,31
3,14,18,53
3,14,18,61
3,14,19,30
3,14,19,36
3,14,19,56
3,14,20,21
3,14,21,28
3,14,21,50
3,14,21,58
3,14,22,49
3,14,23,60
3,14,24,25
3,14,25,32
3,14,25,42
3,14,25,54
3,14,26,41
3,14,27,56
3,14,30,37
3,14,30,49
3,14,31,60
3,14,34,39
3,14,34,47
3,14,34,51
3,14,34,59
3,14,35,50
3,14,35,58
3,14,36,37
3,14,36,49
3,14,37,56
3,14,39,62
3,14,40,41
3,14,41,48
3,14,41,52
3,14,44,49
3,14,45,56
3,14,47,62
3,14,50,63
3,14,51,62
3,14,53,60
3,14,56,57
3,14,58,63
3,14,59,62
3,14,60,61
3,15,20,34
3,15,20,62
3,15,21,39
3,15,21,51
3,15,28,34
3,15,28,62
3,15,40,56
3,16,21,26
3,16,21,52
3,16,25,56
3,18,23,40
3,18,26,41
3,18,27,30
3,18,27,36
3,18,29,38
3,18,29,46
3,18,30,45
3,18,31,40
3,18,35,50
3,18,35,58
3,18,36,45
3,18,40,53
3,18,40,61
3,18,41,52
3,19,20,34
3,19,20,62
3,19,24,50
3,19,24,58
3,19,28,34
3,19,28,62
3,19,29,47
3,19,29,59
3,19,30,40
3,19,36,40
3,19,40,56
3,20,21,40
3,20,22,25
3,20,25,44
3,20,27,34
3,20,27,62
3,20,29,48
3,20,34,37
3,20,34,45
3,20,34,57
3,20,37,62
3,20,41,50
3,20,41,58
3,20,42,49
3,20,45,62
3,20,49,54
3,20,57,62
3,21,22,32
3,21,24,30
3,21,24,36
3,21,28,40
3,21,32,44
3,21,39,57
3,21,40,50
3,21,40,58
3,21,51,57
